"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
0,-1.19895563998538,0.160372738359113,-0.200002690494482,"DebtCon","Sales",-0.810569848245006,0,0,-0.685724958887361,0,0.850286350051951,0.145479205994512
0,-1.19895563998538,-1.34966550559033,-1.8258737723471,"HomeImp","ProfExe",0.411971112890511,0,0,0.103498279326296,0,-0.825337080900514,-1.19074724251109
0,-1.19895563998538,0.270874213613991,-0.954439452823347,"HomeImp","Other",0.276133228319898,1,0,1.35411308244324,2,-0.923903165074188,-0.206362741935241
1,-1.19895563998538,-1.25503915119345,-1.65282542021736,"DebtCon","Other",-0.53889407910378,0,0,-0.57698190822435,0,-0.529638828379491,0.449105284915473
0,-1.19895563998538,-1.27401068381622,-2.05514744638964,"DebtCon","Other",-1.21808350195685,1,0,-1.79711730179175,10,-1.41673358594256,-0.611876677518098
0,-1.19895563998538,-0.344478975314663,-0.642557047439465,"DebtCon","Office",-0.53889407910378,0,0,-0.942636607966979,2,-1.02246924924786,0.647624480193507
0,-1.17755365838534,-2.79374730903298,-1.78459490619687,"DebtCon","Other",-0.810569848245006,0,0,1.04378634559887,0,-0.923903165074188,-1.53534441515684
0,-1.17755365838534,-0.746998591496469,-0.973682273062744,"HomeImp","Office",0.140295343749285,0,0,-0.211658337353821,1,-0.332506660032142,-1.27785235424455
0,-1.17755365838534,0.270874213613991,-1.19324594147312,"HomeImp","Other",0.140295343749285,0,0,1.38118902378238,1,-0.825337080900514,-0.0432434383505717
0,-1.17755365838534,0.772936825695422,0.562957323987719,"HomeImp","Other",0.00445745917867192,0,0,2.82246944303202,1,2.72304194935176,0.863355931738885
0,-1.17755365838534,0.00351415637961246,-0.0890014314882731,"DebtCon","ProfExe",0.81948476660235,0,0,0.470333395402982,0,-0.332506660032142,-1.2207152045108
0,-1.17755365838534,1.00902278508322,0.76447979692988,"DebtCon","Self",-0.674731963674393,0,1,-0.0388413108287274,0,-0.233940575858468,0.0771693445406894
0,-1.17755365838534,0.0389985207730896,-0.242093114762255,"HomeImp","Other",0.81948476660235,0,0,0.656394436944353,0,1.441682855094,0.219147410614673
0,-1.17755365838534,1.6165704240229,2.00849957836997,"DebtCon","Sales",2.4129655530667e-16,0,0,-0.488519262616807,0,-0.0368084075111188,0.83450517513623
0,-1.17755365838534,0.249197694532887,-0.0696896792604437,"DebtCon","Office",0.683646882031737,0,1,-1.0963673135001,0,-1.21960141759521,-1.21275557515611
0,-1.17755365838534,1.62626175553638,2.0272262419402,"DebtCon","Sales",2.4129655530667e-16,0,0,-0.76144729968635,0,-0.0368084075111188,0.934007215184076
0,-1.17755365838534,-0.301919973717637,-0.862632480011458,"DebtCon","Other",0.955322651172963,0,3,0.485026095068249,0,1.54024893926767,-1.2542936367787
0,-1.17755365838534,-0.104028134812553,-0.621911061984691,"DebtCon","Other",-1.08224561738623,0,2,-0.721221159928495,2,-0.431072744205816,0.0980598771307368
0,-1.17755365838534,0.136215641841942,-0.328835701462372,"DebtCon","ProfExe",-0.131380425391941,0,0,-1.53684766387898,1,0.16032376083623,0.89402711303869
1,-1.17755365838534,-0.431772339608001,-0.829748517593263,"DebtCon","Other",-1.20449971349978,0,0,-3.01273908620929e-15,0,-2.10669617515828,-2.7902037664624e-15
0,-1.17755365838534,0.319619930591782,-0.0346064466958204,"HomeImp","Other",1.90618784316725,0,0,1.91065047218259,1,2.42734369683074,-0.535745305858671
0,-1.17755365838534,1.05639473813575,1.33301066279157,"DebtCon","Other",-0.131380425391941,0,0,0.201306111280544,0,-0.135374491684793,0.102522573598526
0,-1.17755365838534,-0.0166107724325514,-0.674285756424641,"HomeImp","Other",-0.53889407910378,0,0,-0.663642807951885,0,1.24455068674665,0.250382152997092
0,-1.17755365838534,0.0942640974484465,-0.382027560214417,"DebtCon","ProfExe",-0.267218309962554,0,0,-1.40448803681616,1,0.258889845009904,0.754429164522919
0,-1.17755365838534,0.270874213613991,-1.22272990068593,"HomeImp","Other",0.00445745917867192,0,0,1.4870306899347,2,-0.923903165074188,-0.0319239494036259
0,-1.17755365838534,0.123832970172134,-0.248693861650177,"HomeImp","Other",-0.946407732815619,0,0,-0.886122154010267,0,-1.41673358594256,0.386116372947023
1,-1.17755365838534,0.548317653176315,0.0895140504311999,"HomeImp","ProfExe",0.140295343749285,0,0,-0.838038569688081,3,-0.233940575858468,0.956607284675163
0,-1.17755365838534,0.415777179576569,0.295012816303855,"DebtCon","Mgr",-1.08224561738623,0,0,-1.15750572260163,1,0.258889845009904,0.590766082473655
0,-1.17755365838534,1.2448202876724,1.58957050565355,"DebtCon","ProfExe",-1.21808350195685,0,0,-1.29575054598195,1,0.16032376083623,0.503021925670208
0,-1.17755365838534,-0.404648622551527,-0.855334701823937,"DebtCon","Other",1.09116053574358,0,4,0.40648169220497,0,1.441682855094,-0.851259876655521
0,-1.17755365838534,0.270874213613991,-1.99710693891172,"HomeImp","Office",1.63451207402603,0,0,-0.0111233043397625,0,-0.628204912553165,0.345458681218123
0,-1.17755365838534,-2.46544960497437,-1.95482786175054,"DebtCon","Other",-0.810569848245006,0,0,1.03982943255664,0,-1.02246924924786,-1.57500079708191
1,-1.1564110696926,0.435639323408299,0.405021536498443,"DebtCon","Other",-0.403056194533167,2,2,0.405957460728072,2,-0.923903165074188,-2.7902037664624e-15
0,-1.1564110696926,-0.13253394261016,-0.444272649088276,"DebtCon","missing_value",1.22699842031419,0,0,-0.271347389993468,0,-1.02246924924786,-0.0818599130765159
0,-1.1564110696926,-0.0324344684893319,-0.644599818976219,"HomeImp","Other",-0.403056194533167,0,0,-1.09930250523971,2,-0.135374491684793,0.977051793073531
0,-1.1564110696926,-0.655426476496948,-1.17778931120356,"HomeImp","Mgr",1.49867418945541,0,1,0.603224333194612,1,-0.332506660032142,0.252076859184874
0,-1.1564110696926,-2.32707733574227,-0.63410320969557,"HomeImp","Office",2.04202572773787,0,0,1.6560062378092,1,-0.923903165074188,0.792253416558489
0,-1.1564110696926,-0.30028049553214,-0.903373014332278,"DebtCon","Other",-0.810569848245006,0,0,-0.98293474375955,0,-0.135374491684793,0.294233081381756
0,-1.1564110696926,-0.455441334720577,-0.294927549375594,"HomeImp","Other",1.22699842031419,0,0,0.190814014419798,1,-0.431072744205816,-2.7902037664624e-15
0,-1.1564110696926,-0.0708689717682174,-0.379700431190092,"DebtCon","missing_value",1.09116053574358,0,0,-0.373250771542256,1,-1.02246924924786,-0.262219607067245
0,-1.1564110696926,1.68322712791913,2.05017442918833,"DebtCon","Sales",2.4129655530667e-16,0,0,-0.575957493439639,0,0.0617576766625556,1.09893999475145
0,-1.1564110696926,0.129185337368819,-0.0852349944387981,"DebtCon","ProfExe",0.683646882031737,0,0,0.492818778589291,0,-0.431072744205816,-1.14771798658542
0,-1.1564110696926,-0.532800448088919,-0.71835655698043,"HomeImp","Other",-0.946407732815619,0,0,-0.962627679003714,1,-0.923903165074188,0.343648521209176
0,-1.1564110696926,-0.495381536954473,-1.19545231213766,"DebtCon","Other",0.955322651172963,0,0,-1.04799133075487,0,-0.923903165074188,-0.340548120714056
0,-1.1564110696926,0.771671066335575,0.479827790469502,"HomeImp","Office",1.90618784316725,0,0,-0.581547077644577,0,-0.923903165074188,0.332932070880949
0,-1.1564110696926,0.132114450073186,-0.342067688325345,"DebtCon","ProfExe",0.00445745917867192,0,0,-1.425979082884,3,0.258889845009904,0.656020465411229
0,-1.1564110696926,-0.911803032961892,-1.11751230659975,"DebtCon","Other",0.140295343749285,0,0,0.744207325120896,1,0.948852434225625,0.524118781778648
0,-1.1564110696926,-0.232006746977369,-0.0315698552635763,"HomeImp","Other",1.22699842031419,0,0,-0.0758619120932319,0,0.653154181704602,-1.00733021809567
0,-1.1564110696926,0.225685990963336,0.51327457584967,"DebtCon","Office",-0.946407732815619,0,0,0.79268280932696,1,1.54024893926767,-2.0688906784813
1,-1.1564110696926,-2.93302959295101,-0.707279280528135,"HomeImp","Other",-1.21808350195685,0,0,0.250096241481203,0,-0.72677099672684,-2.7902037664624e-15
0,-1.13552166142194,0.312129263016636,0.0995401855454892,"DebtCon","Mgr",1.22699842031419,0,1,1.34894796479394,0,0.258889845009904,0.612499178955844
0,-1.13552166142194,-0.726613208413402,-1.01511372184691,"DebtCon","Office",0.140295343749285,0,0,0.27808411087493,1,0.16032376083623,-0.359280851543526
0,-1.13552166142194,-0.237883666046397,-0.691323484283267,"DebtCon","Other",0.81948476660235,0,3,0.314732293769435,0,1.441682855094,-1.03507507905853
0,-1.13552166142194,-0.713992896143881,-0.880187563210615,"HomeImp","Office",0.140295343749285,0,0,-0.0310493854527754,1,-0.233940575858468,-1.26495592912551
0,-1.13552166142194,0.447253329901104,-0.15779522331737,"HomeImp","Other",2.17786361230848,0,0,2.01326905497203,1,2.52590978100442,-0.661250390764249
0,-1.13552166142194,-2.03905149828821,-0.611442115319864,"HomeImp","Office",1.90618784316725,0,0,1.72794489600663,1,-0.825337080900514,0.867322661520684
0,-1.13552166142194,0.0133554638604799,-0.336408577315631,"HomeImp","Mgr",-0.810569848245006,0,2,-0.567236271337351,0,0.0617576766625556,-0.62333742160669
0,-1.13552166142194,-0.576065702630556,-1.19770129328906,"DebtCon","Office",0.00445745917867192,0,0,0.271742581716158,0,0.16032376083623,-0.0484553766875179
0,-1.13552166142194,0.0030025919732774,-0.316545058165053,"DebtCon","Office",-0.403056194533167,0,0,-0.953536664490672,2,-0.628204912553165,-1.00188960519231
0,-1.13552166142194,-0.648686367574482,-1.12292488269808,"HomeImp","Office",0.140295343749285,0,0,0.122315590618238,1,-0.233940575858468,-1.07249659873116
0,-1.13552166142194,0.337904168098926,0.0179585582150566,"DebtCon","Mgr",1.3628363048848,0,1,1.55615651807727,1,0.258889845009904,0.909753843429257
0,-1.13552166142194,-0.0381464031581683,-0.291752246184778,"HomeImp","Mgr",-0.674731963674393,0,1,-0.658313394125376,0,0.16032376083623,-0.920168022606286
1,-1.13552166142194,-1.08092267485605,-0.463802766219135,"DebtCon","Self",2.4129655530667e-16,0,2,0.0899164493685064,1,-0.0368084075111188,-2.7902037664624e-15
0,-1.13552166142194,-0.564683354639057,-1.00439256381481,"DebtCon","Office",-1.08224561738623,0,0,-0.120123229093084,1,-0.0368084075111188,-2.7902037664624e-15
1,-1.13552166142194,-0.5321928076764,-0.968226916164867,"DebtCon","Other",-1.21808350195685,1,5,1.58846122014827,4,2.03307936013604,-2.7902037664624e-15
0,-1.13552166142194,-1.16643810187807,-1.67767957131909,"HomeImp","ProfExe",0.276133228319898,0,0,0.0407563626199164,0,-0.923903165074188,-1.42221816737829
0,-1.13552166142194,0.270874213613991,-1.68893947711606,"HomeImp","Other",2.4129655530667e-16,0,1,-1.17257506176309,0,-1.12103533342154,0.22527094146154
0,-1.13552166142194,-0.916475627911662,-1.02958449062899,"DebtCon","Office",-0.131380425391941,0,0,0.364499335788545,1,0.0617576766625556,-0.182027827567484
0,-1.13552166142194,-0.143709774034221,-0.301113310744182,"DebtCon","Other",-1.21808350195685,0,0,-1.45248423584188,8,-0.0368084075111188,-1.36672029145307
0,-1.13552166142194,0.357397251847096,-0.00125470053526291,"DebtCon","Mgr",0.00445745917867192,0,0,-0.718417586027813,0,0.0617576766625556,-0.899181098757368
1,-1.13552166142194,-0.420667644451241,0.09709631573689,"HomeImp","Office",-0.53889407910378,1,4,1.73191153431783,0,0.850286350051951,0.553580163436967
0,-1.13552166142194,-0.127224877184099,-0.498047483074575,"HomeImp","Other",-0.674731963674393,0,0,-0.635089584806351,0,1.24455068674665,0.479114255665951
0,-1.13552166142194,0.799040259341183,0.52434622364974,"HomeImp","Other",0.00445745917867192,0,0,2.83218857511015,1,2.72304194935176,0.742267009454506
1,-1.13552166142194,-1.07088506880581,-1.23624270993609,"HomeImp","Mgr",0.493473843632879,0,3,-1.62926813317443,2,-0.332506660032142,-2.7902037664624e-15
1,-1.13552166142194,-0.82741012951077,-1.36497195362349,"DebtCon","Other",-1.08224561738623,0,0,0.409999998231516,1,-1.51529967011623,-0.355676154548889
0,-1.11487944163413,0.458071490959544,1.61632069538355,"HomeImp","Self",0.683646882031737,0,0,-1.95454189196895,1,-1.31816750176889,-1.65781195094679
0,-1.11487944163413,0.270874213613991,-1.499348364469,"HomeImp","Other",2.4129655530667e-16,0,1,-1.22044746176131,0,-1.21960141759521,0.483942026537854
0,-1.11487944163413,0.265913111750102,-0.0626009772999628,"DebtCon","Mgr",1.63451207402603,1,1,1.31898673300872,0,0.258889845009904,0.659796418647652
0,-1.11487944163413,-0.665920332949297,-1.39937534851211,"DebtCon","Office",0.00445745917867192,0,0,0.351709449680927,1,0.0617576766625556,-0.523374989892809
0,-1.11487944163413,0.270874213613991,-2.03534921205502,"HomeImp","Office",1.22699842031419,0,0,-0.114092290317908,1,-0.628204912553165,0.176736001768755
1,-1.11487944163413,-1.17010674522717,-1.50917921756043,"DebtCon","Office",-1.18412403081419,0,0,-1.0643202879495,0,-1.12103533342154,-2.7902037664624e-15
0,-1.11487944163413,-0.233162617137005,-0.7467534643655,"DebtCon","Other",-0.674731963674393,0,1,1.57629069676721,0,-1.12103533342154,-2.7902037664624e-15
0,-1.11487944163413,-0.200877102688374,-0.611262094215323,"DebtCon","ProfExe",0.81948476660235,0,0,0.584589336775364,4,1.0474185183993,-2.7902037664624e-15
1,-1.11487944163413,-0.389997722668013,-0.421051868417295,"HomeImp","Other",0.276133228319898,6,1,-0.406719425726051,4,-1.02246924924786,-2.7902037664624e-15
1,-1.11487944163413,-1.97082394682593,-1.63356072390396,"HomeImp","Other",-1.08224561738623,0,1,1.49306002043409,0,-0.923903165074188,-2.7902037664624e-15
0,-1.11487944163413,0.0553981793468967,-0.453348270081008,"HomeImp","Other",-0.674731963674393,0,0,-1.28023070366388,3,-0.135374491684793,0.830732830163048
0,-1.11487944163413,-0.355385870536835,-0.923006060846866,"DebtCon","Office",-1.21808350195685,0,0,-0.0991646290401124,0,-0.0368084075111188,0.156577071580612
0,-1.11487944163413,-0.0221624789643305,-0.22427485459396,"HomeImp","Other",0.955322651172963,0,0,0.501490458495229,1,1.34311677092032,0.100422348807823
0,-1.11487944163413,-0.38005524707517,-0.685804594472884,"DebtCon","Other",1.77034995859664,0,0,0.998481628975568,3,0.751720265878276,0.525447619812467
0,-1.11487944163413,-0.338261570739865,-0.798547069257824,"DebtCon","Mgr",-0.403056194533167,0,0,0.121484012045197,0,0.0617576766625556,-0.623065630873199
0,-1.11487944163413,0.270874213613991,-2.36858333607689,"HomeImp","Office",1.63451207402603,0,0,0.122838148805204,0,-0.628204912553165,0.577628841583207
0,-1.11487944163413,0.362657752229429,-0.197242443867486,"HomeImp","Other",1.77034995859664,0,0,1.65735669962077,1,2.52590978100442,-0.492573000476888
0,-1.11487944163413,-0.429189984407159,-0.278109649094378,"HomeImp","Other",1.22699842031419,0,0,0.274683955818631,1,-0.529638828379491,0.11337437385227
0,-1.11487944163413,-0.249283286769193,-0.742104737002546,"DebtCon","Mgr",0.547808997461124,0,0,-0.739287429751299,0,-0.332506660032142,-0.511748845300092
0,-1.11487944163413,0.354627014112804,-0.179283905102086,"HomeImp","Other",2.17786361230848,0,0,2.01572084377996,1,2.42734369683074,-0.703953921020816
1,-1.11487944163413,-1.20748101363434,-1.36741924903883,"DebtCon","ProfExe",-0.131380425391941,0,0,-0.67721912372033,0,0.0617576766625556,-2.7902037664624e-15
0,-1.11487944163413,-1.74836853025382,-0.733222002020423,"HomeImp","Office",1.49867418945541,0,0,1.60268178634291,1,-0.825337080900514,0.93133243344072
0,-1.11487944163413,-0.109754714481368,-0.380689800029433,"HomeImp","Mgr",-0.946407732815619,0,2,-0.662708448130767,0,0.0617576766625556,-0.765828413439505
0,-1.11487944163413,0.385745828564858,-0.0634685698387554,"DebtCon","Other",-1.08224561738623,0,0,-0.659723370974264,1,-1.12103533342154,0.235164233536827
0,-1.11487944163413,0.254060096286237,-0.0476597491603826,"DebtCon","Mgr",0.140295343749285,0,0,-0.766504647900397,0,0.16032376083623,-0.507876055367673
0,-1.09447862861862,-0.768765031999292,-1.03851030498668,"DebtCon","Other",0.683646882031737,0,0,-1.06091427549509,0,-1.02246924924786,-0.187474470561201
0,-1.09447862861862,0.270874213613991,-1.00786243746575,"HomeImp","Other",-0.131380425391941,0,0,1.51956173676987,2,-0.825337080900514,-0.18436970206433
0,-1.09447862861862,-0.621099231042767,-0.805376503232632,"DebtCon","Mgr",-0.810569848245006,0,0,0.231563384177512,0,0.0617576766625556,-0.723610942001645
1,-1.09447862861862,-0.841350909160371,-1.53187967049485,"DebtCon","Mgr",-0.674731963674393,0,0,-0.930643721007327,2,0.456022013357253,0.585624455922323
0,-1.09447862861862,-1.74523977791929,-0.277576031992314,"HomeImp","ProfExe",1.63451207402603,0,0,0.704331583251679,0,-1.02246924924786,-2.7902037664624e-15
1,-1.09447862861862,0.270874213613991,-2.58692091671438,"HomeImp","Other",-1.21808350195685,6,0,-1.3517016796811,2,0.554588097530928,-2.7902037664624e-15
0,-1.09447862861862,0.36741210703771,0.0648808599927426,"DebtCon","Other",-1.21808350195685,0,0,-0.758958069440907,1,-1.12103533342154,-0.0164012136400768
0,-1.09447862861862,1.6255283477437,2.04611512177157,"DebtCon","Sales",2.4129655530667e-16,0,0,-0.695600935013437,0,0.0617576766625556,0.911478207378483
0,-1.09447862861862,-0.0955717094460805,-0.443472202376159,"DebtCon","ProfExe",0.683646882031737,0,0,0.630581357561838,3,1.0474185183993,0.760840777216772
0,-1.09447862861862,-0.669187054701191,-0.986228286194268,"DebtCon","Other",-0.403056194533167,0,0,-1.25551528491539,1,-1.02246924924786,-2.7902037664624e-15
0,-1.09447862861862,-0.126309385054578,-0.496743496585,"HomeImp","Other",-0.53889407910378,0,0,-1.08106090996589,3,-0.233940575858468,1.0198091441249
0,-1.09447862861862,-1.60238339417462,-0.230519327938659,"HomeImp","ProfExe",1.49867418945541,0,0,0.695726042406359,0,-1.02246924924786,-1.05700448870071
0,-1.09447862861862,0.302652728687233,-0.148124832331202,"HomeImp","Other",1.63451207402603,0,0,2.03788650998568,0,2.52590978100442,-0.754715251414231
0,-1.09447862861862,-0.626927543047602,-1.18025757421939,"HomeImp","Mgr",1.63451207402603,1,0,0.514626050990264,0,-0.431072744205816,0.126361636075581
0,-1.09447862861862,-0.491265742634186,-0.916114374953204,"DebtCon","Mgr",-0.674731963674393,0,0,0.119377676163717,0,0.0617576766625556,-0.943506159162449
0,-1.09447862861862,0.328725532621104,0.212782214164248,"HomeImp","Other",-1.21808350195685,0,1,-0.0597756471765713,0,0.948852434225625,0.0554640342771811
1,-1.09447862861862,-0.525346008438423,-0.626228835895704,"DebtCon","Other",-0.131380425391941,0,0,-0.0833970448821205,1,0.554588097530928,1.29758046738804
0,-1.09447862861862,-2.30952102561601,-0.630222734234138,"HomeImp","Office",2.17786361230848,0,0,1.63144214068655,1,-0.825337080900514,1.08828174628785
0,-1.09447862861862,-0.025778834363845,-0.459820301852032,"DebtCon","missing_value",1.3628363048848,0,0,-0.192374603118617,0,-1.02246924924786,-0.266599457727259
0,-1.09447862861862,0.0969682773103749,-0.356417787064706,"DebtCon","ProfExe",-0.131380425391941,0,0,-1.25688873548339,2,0.357455929183579,0.745829806300543
0,-1.09447862861862,1.10818814249661,1.33684494012432,"DebtCon","Other",-0.131380425391941,0,0,0.396569097211729,1,-0.233940575858468,-0.142158230479991
0,-1.07431364117249,-0.47294336541704,-0.713646767800959,"DebtCon","Mgr",-0.674731963674393,0,0,0.195710530109079,1,-0.0368084075111188,-0.677328836633813
0,-1.07431364117249,-0.139481726395807,-0.0866667941779296,"HomeImp","Other",0.955322651172963,0,0,-0.0879314556599876,0,0.653154181704602,-1.16746493088956
0,-1.07431364117249,-0.224794029956824,-0.878404565451205,"DebtCon","Office",-0.810569848245006,0,1,-1.03864678278352,3,-1.02246924924786,0.605766231479861
0,-1.07431364117249,-0.118562565653347,-0.43422126142707,"DebtCon","ProfExe",0.683646882031737,0,0,0.716156014636036,3,0.948852434225625,0.515070619538486
0,-1.07431364117249,-0.210553045712086,-0.0777922556724293,"HomeImp","Other",1.22699842031419,0,0,0.0936135831772285,0,0.653154181704602,-0.994199000619915
0,-1.07431364117249,0.538021050908085,1.6036918870202,"HomeImp","Self",0.547808997461124,0,0,-1.95169169148569,1,-1.41673358594256,-1.7943980974767
0,-1.07431364117249,-0.260885317002334,-0.168426587716376,"DebtCon","missing_value",-0.946407732815619,0,0,0.37261156397912,3,0.751720265878276,-0.492296819903583
1,-1.07431364117249,0.00343743213812818,-0.313464721720163,"DebtCon","Other",-1.15016455967154,1,0,2.01874811264704,3,-0.825337080900514,-2.7902037664624e-15
0,-1.07431364117249,-0.0581672964861645,-0.523473708259498,"DebtCon","Other",-0.810569848245006,0,0,1.66825465638762,0,-1.21960141759521,-0.220190868504517
0,-1.07431364117249,0.342732489152692,0.135866271086178,"DebtCon","Mgr",-0.810569848245006,0,0,-1.30472883189338,2,0.258889845009904,0.556989210126035
0,-1.07431364117249,-1.13644923313987,-0.13589482598553,"HomeImp","ProfExe",1.3628363048848,0,0,0.464673196290029,0,-1.12103533342154,-1.32906090626098
0,-1.07431364117249,-0.24793617427164,-0.611622152571726,"DebtCon","Mgr",-0.267218309962554,0,3,-0.794506213373025,2,-1.12103533342154,0.701111154876205
0,-1.07431364117249,0.372253954460515,0.485255789269156,"DebtCon","Office",-1.08224561738623,0,0,0.493721162283849,1,1.54024893926767,-2.30167688886287
1,-1.07431364117249,-0.142644710217872,-0.513361683854048,"HomeImp","Other",-0.131380425391941,0,0,-0.857161158576808,0,-0.233940575858468,-0.271109104419976
0,-1.07431364117249,0.377222961200275,0.155782847778515,"DebtCon","ProfExe",-0.674731963674393,0,0,-0.475455005014396,0,0.456022013357253,-0.0503250087702791
0,-1.07431364117249,-0.295125544355239,-0.594084558688878,"HomeImp","Other",-0.606813021389086,0,1,0.787169662094363,2,-0.529638828379491,-2.7902037664624e-15
0,-1.07431364117249,-0.569833815460529,-1.19288512979638,"HomeImp","Mgr",1.3628363048848,1,1,0.462565157084906,0,-0.431072744205816,0.0125193582618503
0,-1.07431364117249,0.650190120806419,0.552433262165434,"HomeImp","Office",2.04202572773787,0,0,-0.489268198899471,1,-0.923903165074188,0.624005717855463
0,-1.07431364117249,-0.333772159582372,-0.0633543914978766,"DebtCon","missing_value",-0.674731963674393,0,0,0.352031502695337,4,0.850286350051951,-0.159626412824618
0,-1.07431364117249,-0.00168582820992732,-0.219604215609848,"DebtCon","Office",-0.403056194533167,0,0,-0.961119701284198,2,-0.72677099672684,-0.960982507156271
0,-1.07431364117249,0.354134025198893,-0.248218082308568,"HomeImp","Other",1.49867418945541,0,0,2.01280116143694,1,2.52590978100442,-0.56286900311354
0,-1.07431364117249,-0.117100413129094,-0.650495867267459,"DebtCon","Other",1.90618784316725,0,0,0.942840236766011,3,0.751720265878276,0.768028456178893
0,-1.07431364117249,-0.323638343959035,-0.88011895707839,"DebtCon","Office",-0.946407732815619,0,0,0.0263519824581785,0,-0.135374491684793,0.512687988002771
0,-1.07431364117249,0.14028287492825,-0.190127299300027,"HomeImp","Other",-1.08224561738623,0,0,-0.877809901304291,0,-1.41673358594256,0.325463095559691
0,-1.07431364117249,-0.281683700367564,-0.689825335980219,"HomeImp","Other",-1.08224561738623,0,0,-1.04258537212911,1,-0.923903165074188,0.381223061296792
0,-1.07431364117249,-0.149298945103787,-0.696388006311313,"DebtCon","Mgr",-0.53889407910378,0,4,-0.70758096681454,2,-1.02246924924786,0.619542669409882
0,-1.07431364117249,0.324691965627628,0.352442063428349,"DebtCon","Office",-0.946407732815619,0,0,0.862280575897708,1,1.54024893926767,-2.16601076437724
1,-1.05437908943497,0.885568996316509,0.250267345463823,"DebtCon","Mgr",-1.21808350195685,0,6,0.86967511558524,4,0.16032376083623,-2.7902037664624e-15
1,-1.05437908943497,-4.97069091334016,-3.20640047451074,"HomeImp","Other",-0.946407732815619,3,1,-0.846428658937331,4,-1.81099792263726,-2.7902037664624e-15
0,-1.05437908943497,-0.301610509686041,-0.801447564483777,"DebtCon","Other",1.90618784316725,0,0,1.15373313020384,3,0.751720265878276,0.775291102484152
0,-1.05437908943497,1.24446689552686,1.61459920775135,"DebtCon","ProfExe",-1.08224561738623,0,0,-1.48242541083221,1,0.16032376083623,0.257801446960412
1,-1.05437908943497,0.11696239725285,-0.244815792637906,"HomeImp","Other",0.140295343749285,4,1,-0.515468941410362,1,1.14598460257297,-2.7902037664624e-15
0,-1.05437908943497,-1.36636594778368,-1.65817600638978,"HomeImp","Office",-1.21808350195685,0,0,-0.882632136559462,1,0.850286350051951,0.571257129217676
0,-1.05437908943497,0.375014164342367,0.0502825315991463,"DebtCon","Mgr",-0.267218309962554,0,0,-0.811607653291536,0,0.0617576766625556,-0.742579378052503
1,-1.05437908943497,-1.00257019238106,-1.15370457953294,"DebtCon","Office",-0.946407732815619,0,0,-1.16377529635953,1,-0.135374491684793,-2.23562469413124
1,-1.05437908943497,-1.06245207225105,-1.77134263472555,"DebtCon","Other",-0.810569848245006,0,0,-1.23883819608174,3,-0.233940575858468,-1.12841827856458
0,-1.05437908943497,-0.14763981835502,-0.503016057568458,"HomeImp","Other",-0.674731963674393,0,0,-0.940678591011566,3,-0.233940575858468,0.835473797996738
1,-1.05437908943497,-0.356378189830755,-0.578528083254503,"DebtCon","Other",1.3628363048848,0,0,-0.8330803429672,0,-0.529638828379491,-2.7902037664624e-15
0,-1.05437908943497,0.283400878567335,-0.0227336856052333,"HomeImp","Other",2.04202572773787,0,0,1.87439093316435,1,2.52590978100442,-0.72290745331877
0,-1.05437908943497,0.780620623009974,0.599592760054724,"HomeImp","Other",0.276133228319898,0,0,2.62775107451854,1,2.72304194935176,0.583652843084324
0,-1.05437908943497,0.270874213613991,-2.0776330499946,"DebtCon","Other",-1.21808350195685,0,0,1.14492731998004,0,-0.72677099672684,-1.27803993615623
0,-1.05437908943497,0.266195293170386,0.0695881213135947,"DebtCon","Other",0.81948476660235,0,0,-0.59807183250434,4,-0.628204912553165,-1.23975037589162
0,-1.05437908943497,-0.175223430901293,-0.023226051742056,"HomeImp","Other",1.22699842031419,0,0,0.0588144718712086,0,0.751720265878276,-0.819517015910486
0,-1.0346697662397,0.402776231195798,-0.0736565434604406,"DebtCon","Mgr",1.22699842031419,0,0,1.18066879444338,0,0.16032376083623,0.595769815016022
1,-1.0346697662397,-1.01156038374916,-0.381866981907662,"DebtCon","Mgr",1.77034995859664,0,3,-0.158205189433558,1,1.14598460257297,-2.7902037664624e-15
0,-1.0346697662397,0.302164693118446,0.509827867897234,"HomeImp","Office",2.31370149687909,0,0,1.685407633212,2,1.54024893926767,-0.022773075226391
0,-1.0346697662397,0.92754274425963,0.770834226005582,"DebtCon","Self",-0.403056194533167,0,0,-0.2379099699269,0,-0.233940575858468,0.0534899003933276
0,-1.0346697662397,0.0223027648555844,-0.296081120533566,"DebtCon","missing_value",1.3628363048848,0,0,-0.205358301121287,1,-1.02246924924786,-0.176687887119612
0,-1.0346697662397,-0.104930970980962,-0.38975046574204,"HomeImp","Other",-0.403056194533167,0,0,0.757363613433969,1,-0.529638828379491,0.370530169788652
1,-1.0346697662397,0.00683534674153085,-0.30982101976973,"DebtCon","Mgr",-0.131380425391941,0,0,-1.30431402521566,3,-0.431072744205816,0.498815986727434
0,-1.0346697662397,-0.0957621689152721,-0.221876396586676,"DebtCon","Office",-0.674731963674393,0,0,-0.911445131047296,2,-0.628204912553165,-1.0152370608603
1,-1.0346697662397,-0.0437470819279146,0.195554679749299,"HomeImp","ProfExe",0.683646882031737,0,8,-0.586136496754199,0,1.441682855094,-2.7902037664624e-15
