"LOAN","MORTDUE","JOB","DEROG","DELINQ","CLAGE","NINQ","DEBTINC","BAD"
-0.831403484748186,-1.67076269276173,"Mgr",0,0,-0.961852332700932,0,-2.7902037664624e-15,1
-0.831403484748186,0.51189297490748,"Other",0,1,-1.03251988804477,3,-2.7902037664624e-15,1
-0.831403484748186,-1.3912283068258,"ProfExe",0,0,-0.160953372102114,2,-2.7902037664624e-15,1
-0.831403484748186,0.270874213613991,"Self",0,3,1.72547775797012,4,-2.7902037664624e-15,1
-0.831403484748186,-1.78381913738982,"Self",0,0,-0.227302354697903,2,-2.7902037664624e-15,1
-0.831403484748186,1.74692662345265,"ProfExe",0,0,-1.22214449488406,1,-2.7902037664624e-15,1
-0.831403484748186,-1.28466743751284,"Other",0,0,-1.77452921915506,4,-2.7902037664624e-15,1
-0.831403484748186,-0.139929202943206,"ProfExe",0,0,-0.857421389847114,0,-2.7902037664624e-15,1
-0.831403484748186,-1.1087013617253,"Other",0,0,-0.089500621777421,0,-2.7902037664624e-15,1
-0.831403484748186,-1.34289148589423,"Other",0,1,-1.04233482629482,0,-2.7902037664624e-15,1
-0.831403484748186,-0.254142298416455,"Other",0,1,-1.07295743361048,2,-2.7902037664624e-15,1
-0.831403484748186,-3.34770018407297,"Other",0,0,0.967764525711575,0,-2.7902037664624e-15,0
-0.831403484748186,0.0137620908943532,"Other",0,0,-0.0926414019364053,1,-2.7902037664624e-15,0
-0.831403484748186,0.541021932605125,"Other",0,0,0.357275367086022,3,-2.7902037664624e-15,0
-0.831403484748186,-1.07088506880581,"Office",0,1,0.620708309428139,1,-2.7902037664624e-15,0
-0.831403484748186,0.205029107251637,"ProfExe",0,0,-0.163918736426275,0,-2.7902037664624e-15,0
-0.831403484748186,0.0881144263614962,"Office",0,0,0.416950191520076,3,-2.7902037664624e-15,0
-0.831403484748186,-0.0707886028251728,"Sales",0,0,-0.503298418029295,0,-2.7902037664624e-15,0
-0.831403484748186,1.09776381007225,"Office",0,1,1.97085121410363,0,-2.7902037664624e-15,0
-0.831403484748186,0.396105874296934,"ProfExe",0,2,-0.0364999552695434,0,-2.7902037664624e-15,0
-0.831403484748186,-0.938110129578703,"Other",0,1,-0.681930294076586,0,-2.7902037664624e-15,0
-0.831403484748186,0.270874213613991,"missing_value",0,0,0.321941589414104,1,-2.7902037664624e-15,0
-0.831403484748186,-0.144691381079082,"Other",0,0,0.919475029559953,0,-2.7902037664624e-15,0
-0.831403484748186,-1.66582187053318,"Other",0,0,0.800125380574066,0,-2.7902037664624e-15,0
-0.831403484748186,1.19286800911594,"ProfExe",0,1,2.81964707321053,1,-2.7902037664624e-15,0
-0.831403484748186,1.37272746541727,"Office",0,0,0.154695041767023,1,-2.7902037664624e-15,0
-0.831403484748186,-0.420367683212165,"Other",0,2,0.0714643654339113,0,-2.7902037664624e-15,0
-0.831403484748186,0.355571485439901,"ProfExe",0,0,-1.26729321080603,1,-2.7902037664624e-15,0
-0.831403484748186,0.04683357687133,"Office",0,0,-0.370600452955497,1,-2.7902037664624e-15,0
-0.831403484748186,0.688007210935231,"Office",1,0,0.931645552941021,0,-2.7902037664624e-15,0
-0.831403484748186,0.562783057884787,"ProfExe",0,0,0.0353453926633573,2,-2.7902037664624e-15,0
-0.831403484748186,-2.93302959295101,"ProfExe",0,2,2.58134037272918,1,-2.7902037664624e-15,0
-0.831403484748186,-0.62412427737646,"Mgr",1,0,-1.74586959949176,3,-2.7902037664624e-15,1
-0.831403484748186,-3.97984629031338,"Other",3,3,0.644264161209418,3,-2.7902037664624e-15,1
-0.831403484748186,-1.88657819774582,"Office",0,2,0.0749977432011033,1,-2.7902037664624e-15,1
-0.831403484748186,-0.01198179532609,"Other",0,1,-0.968526490709553,4,-2.7902037664624e-15,1
-0.831403484748186,-0.645422810184667,"Office",0,0,-1.87738977194116,2,-2.7902037664624e-15,1
-0.831403484748186,-0.45728184941809,"Office",0,1,-1.17228460861762,1,-2.7902037664624e-15,1
-0.831403484748186,0.29277825395721,"Mgr",0,0,-0.0965673773118046,0,-2.7902037664624e-15,1
-0.831403484748186,0.746947366117907,"Office",0,0,-1.17228460861762,3,-2.7902037664624e-15,1
-0.831403484748186,1.08219451265198,"ProfExe",0,0,0.310163663523464,1,-2.7902037664624e-15,1
-0.831403484748186,-0.388722941688554,"Other",0,3,0.130746592377537,1,-2.7902037664624e-15,1
-0.831403484748186,-0.393959284481367,"Other",2,2,0.178643491038731,0,-2.7902037664624e-15,1
-0.831403484748186,-2.49330502108146,"Other",3,0,-1.18406253450826,2,-2.7902037664624e-15,1
-0.831403484748186,0.474220077431659,"Sales",0,0,1.7195887950248,1,-2.7902037664624e-15,1
-0.831403484748186,-0.623329649297174,"Other",0,0,1.13383328076959,0,-2.7902037664624e-15,1
-0.831403484748186,0.0636709185141923,"Other",0,0,-1.80515182647072,3,-2.7902037664624e-15,1
-0.831403484748186,0.328662912376296,"Other",0,10,0.301526517791809,3,-2.7902037664624e-15,1
-0.831403484748186,-0.0767199396353933,"Other",3,1,-0.323881347001146,2,-2.7902037664624e-15,1
-0.831403484748186,-0.28101150668602,"Mgr",9,4,-0.550410121591852,4,-2.7902037664624e-15,1
-0.831403484748186,-0.354138341803313,"Other",2,0,-1.93627940139436,0,-2.7902037664624e-15,1
-0.831403484748186,-2.1520328466675,"Other",0,0,1.05060260443648,1,-2.7902037664624e-15,1
-0.831403484748186,0.176063031023708,"Office",5,1,-0.668974575596883,1,-2.7902037664624e-15,1
-0.831403484748186,0.270874213613991,"Mgr",4,5,0.299563530221889,2,-2.7902037664624e-15,1
-0.831403484748186,0.270874213613991,"ProfExe",0,0,1.24219019896347,2,-2.7902037664624e-15,1
-0.831403484748186,0.270874213613991,"Other",2,2,-0.832687745476771,3,-2.7902037664624e-15,1
-0.831403484748186,0.602370436829142,"Other",1,3,-0.6579818446871,2,-2.7902037664624e-15,1
-0.831403484748186,0.097764174237794,"ProfExe",0,0,-0.789502017171834,0,-2.7902037664624e-15,1
-0.831403484748186,0.597083611487554,"ProfExe",2,0,-1.05214976453309,1,-2.7902037664624e-15,1
-0.831403484748186,-0.931997253201566,"Other",0,0,1.27830917173403,1,-2.7902037664624e-15,1
-0.831403484748186,1.14005371844192,"Office",0,1,1.8615909882369,0,0.97975265206492,0
-0.831403484748186,-0.39628840887879,"Office",0,1,-0.882603686626135,3,0.665846220552982,0
-0.831403484748186,1.22049056280493,"ProfExe",0,1,2.84708420914519,1,-0.439220133378933,0
-0.831403484748186,-0.882314910237726,"Other",0,0,-0.718049266729361,6,-2.7902037664624e-15,1
-0.831403484748186,0.0482020217666997,"ProfExe",0,0,0.329604776406666,3,0.642100464129667,0
-0.831403484748186,0.972149241334353,"Self",0,1,-0.223361934520854,0,-0.00555761503177039,0
-0.831403484748186,-0.637464638500318,"Other",0,0,-1.12489670153923,0,-0.352787257737066,0
-0.814047320889438,0.971408906862887,"ProfExe",0,0,-0.665018965899929,0,-0.800742156389006,0
-0.814047320889438,-0.5076168143201,"Mgr",0,1,0.647308108561796,0,0.34453785560683,0
-0.814047320889438,0.547644192674819,"Other",0,0,0.468207078388008,2,0.888668028742465,0
-0.814047320889438,-1.04075156174721,"Other",0,0,-1.32201660700892,0,0.226146741010626,0
-0.814047320889438,0.0976194951309089,"Office",1,1,0.283461883569574,3,0.48520345604655,0
-0.814047320889438,0.270874213613991,"Other",1,0,-0.675256136032631,1,-2.7902037664624e-15,1
-0.814047320889438,0.141550302910701,"Sales",0,0,-0.568027777637575,0,-0.722371571382381,0
-0.814047320889438,0.421184580674134,"Mgr",0,0,-1.25401814122701,1,0.571849759425015,0
-0.814047320889438,1.26087597292802,"ProfExe",0,0,-1.33414168969144,2,0.166917643658271,0
-0.814047320889438,-0.44099542902431,"Other",0,4,0.484409192161521,0,-1.30149190382299,0
-0.814047320889438,-0.122043996513778,"Other",0,3,0.121220477537796,1,0.084814029951407,0
-0.814047320889438,-0.0591510076908816,"Other",0,4,-0.597914422644839,5,-2.7902037664624e-15,1
-0.814047320889438,0.155100529028004,"Other",0,0,-0.104940081400206,1,-0.622505909346039,0
-0.814047320889438,0.253316361087296,"Office",0,0,-1.20741709371552,0,-1.16757489089891,0
-0.814047320889438,-0.207486555779774,"Other",0,1,0.85531940216662,1,0.623705496505122,0
-0.814047320889438,-0.36656091293514,"Other",0,0,-1.04277695142408,0,0.415017645758624,0
-0.814047320889438,0.230442668421659,"missing_value",0,0,0.307460141572093,0,-0.414118994900685,0
-0.814047320889438,-0.187595404504311,"Other",1,0,-0.048015964115344,0,-0.924407280717287,0
-0.814047320889438,1.12792335063228,"Other",0,0,0.232239292019588,1,-0.252480784157488,0
-0.814047320889438,-0.106491615429193,"Other",0,1,0.765471200650626,1,0.543844770772675,0
-0.814047320889438,0.0208107994728443,"Other",0,0,-0.94006798009663,1,0.576991853142113,0
-0.814047320889438,-0.182445547567898,"Office",0,0,-1.10709102067056,1,-1.23410532004443,0
-0.814047320889438,0.638639349198316,"Other",0,0,0.319968932049248,3,0.864877664991403,0
-0.814047320889438,1.444712945952,"Office",0,0,0.114645860634505,0,0.00114128431937384,0
-0.79686213965298,-0.561040561984557,"Other",1,0,0.142524518268176,2,-2.7902037664624e-15,0
-0.79686213965298,0.789473472167978,"Office",0,0,0.985278036507623,0,0.37505244658077,0
-0.79686213965298,0.20236604262975,"Other",0,0,-0.312282411074722,3,-1.15744892409308,0
-0.79686213965298,0.16197186959636,"ProfExe",0,8,-0.668849519228686,0,0.282784257415788,1
-0.79686213965298,0.447892859563521,"Other",0,0,-0.849233063888464,1,0.827059072088566,0
-0.79686213965298,-0.188171837673056,"Mgr",0,0,0.133250549741514,1,-0.696583439138928,0
-0.79686213965298,-0.321287164636977,"Mgr",0,0,-0.741455533080645,1,1.15359983301738,0
-0.79686213965298,-0.0669623550744097,"ProfExe",0,0,0.686839053181695,2,0.319181137662379,0
-0.79686213965298,0.47795144868912,"Other",0,0,-0.88095676452644,1,0.577721323781153,0
-0.79686213965298,-0.284069209165965,"Other",0,3,-0.717706306836482,2,-2.7902037664624e-15,1
-0.79686213965298,0.346741556921894,"ProfExe",0,0,-0.930487753825967,0,0.444914949754326,0
-0.79686213965298,-0.0596829952383945,"Mgr",0,0,-0.639982818576583,1,1.11812319825357,0
-0.79686213965298,0.20753015671546,"Office",1,2,-0.110129079265364,2,0.610086453776925,0
-0.79686213965298,-0.20669897819268,"Office",0,0,-0.777331493790766,0,-2.7902037664624e-15,0
-0.79686213965298,-3.11832685927009,"Other",2,0,2.17654421803933,1,-2.34279998620699,0
-0.79686213965298,-0.485007721602898,"missing_value",1,0,-0.752040814299893,1,-1.52477430434119,0
-0.79686213965298,-0.399541727755205,"Other",1,1,-1.06327431142186,1,0.679156723788474,1
-0.79686213965298,0.252944363889486,"missing_value",0,0,0.163437757641827,0,-0.638050802563273,0
-0.79686213965298,0.368410155684746,"Other",1,0,-0.18037246674176,6,0.622907598450981,0
-0.79686213965298,-0.0333239805095688,"missing_value",0,0,-0.364266155207664,1,0.066717629813528,0
-0.79686213965298,-0.949432153978569,"Other",0,0,-1.02143825345187,0,0.377352376948153,0
-0.79686213965298,-1.19672879279478,"Self",0,0,-0.350484238429246,2,1.20878510135104,1
-0.79686213965298,-2.14869447518309,"Other",0,0,0.936715788797135,0,-1.66355054950665,0
-0.79686213965298,-0.142616691788351,"missing_value",0,0,-0.252595797054631,1,-0.191763681376352,0
-0.79686213965298,0.415381762654607,"Other",0,0,-0.128173586072266,4,0.750806590093148,0
-0.79686213965298,0.519322336431243,"ProfExe",0,1,0.0225026681890501,0,0.139946586567181,0
-0.79686213965298,0.0833284815594761,"Other",0,0,0.457565441560062,0,0.290547154876032,0
-0.79686213965298,0.381166892379415,"ProfExe",0,0,-0.992607961996296,0,0.710613237705358,0
-0.79686213965298,0.270874213613991,"Other",0,0,1.97412955784587,0,0.498996748725759,0
-0.779844605037828,-0.0380151668892628,"Office",0,0,0.846844486528417,4,-2.7902037664624e-15,0
-0.779844605037828,0.185677834515889,"Other",0,0,-1.42202744870815,0,3.14574632927741,1
-0.779844605037828,-0.205970084962171,"Other",0,1,0.118520393327433,0,-0.632068529999543,0
-0.779844605037828,-0.30015682943631,"Other",0,0,0.283852906704648,0,0.0618799233245152,0
-0.779844605037828,0.380884061833646,"Office",0,0,-1.08129605387715,0,-1.24129826532212,0
-0.779844605037828,0.270874213613991,"Other",0,0,2.36319010650654,0,0.363538135503598,0
-0.779844605037828,-0.468816076921598,"Other",0,0,0.0607278004077551,2,-0.631239443100192,0
-0.779844605037828,-0.103043802923978,"Office",0,0,-1.11445436994875,2,-0.810643720138782,0
-0.779844605037828,0.270874213613991,"Mgr",0,0,-0.165823160850848,1,-1.3189248019973,0
-0.779844605037828,-0.333677448522634,"Office",0,0,-0.1948445715085,1,0.524962972570006,0
-0.779844605037828,0.073052441055984,"Other",0,0,0.129743250657829,1,0.030156834202284,0
-0.779844605037828,0.284731611313477,"Office",0,0,0.442885041818361,3,0.988103104655148,0
-0.779844605037828,0.30305577632888,"ProfExe",0,0,-0.539921760100303,0,0.12104335096655,0
-0.779844605037828,-0.515307198121087,"Other",0,1,-0.828078979710523,3,0.435793034226079,0
-0.779844605037828,-0.127724457258879,"missing_value",0,0,-0.260441860609173,1,0.00390896097394581,0
-0.779844605037828,-0.0821876112000162,"Other",0,0,0.503300715457825,1,0.126115308952379,0
-0.779844605037828,0.452903347702633,"Mgr",0,0,-1.1439298855352,2,0.729674490391968,0
-0.779844605037828,-0.171310748571216,"Other",1,3,0.0555141188366329,0,0.0879267472037563,0
-0.779844605037828,0.085103622375869,"missing_value",0,0,0.485175541518719,0,-0.435799534906962,0
-0.779844605037828,-0.12146323206838,"Other",0,0,0.753770403214357,1,0.341890868852149,0
-0.779844605037828,-0.717921051349524,"Other",0,1,-0.944578041402513,2,-2.7902037664624e-15,1
-0.779844605037828,0.270874213613991,"Other",1,0,1.50003497210067,2,0.0682456779848517,0
-0.779844605037828,-0.527161835587048,"Other",0,0,-1.10654958838091,0,0.729597343247346,0
-0.762991477732383,0.0264174235503659,"Other",0,0,0.0289704532977705,2,-0.035566536434674,0
-0.762991477732383,0.0891814166436442,"Office",0,0,0.728839325707868,0,1.51934766018326,0
-0.762991477732383,-0.000608582797890378,"ProfExe",0,0,-1.55494143969324,1,0.644309805701404,0
-0.762991477732383,0.0294650394277666,"Other",0,0,0.95595435445099,0,-0.787942907639579,0
-0.762991477732383,-0.157592185289958,"Other",0,0,0.12310856256356,0,-1.22516077907184,0
-0.762991477732383,0.0613045895311973,"Office",0,0,0.770107513336623,4,0.97665542903473,0
-0.762991477732383,0.0472317905832507,"Office",2,3,0.107741273359462,2,0.751009564128551,0
-0.762991477732383,-0.828398812510719,"Other",0,0,-1.07126146773271,0,-0.380390745097923,0
-0.762991477732383,-0.123842937092804,"Other",0,1,-0.035044660259647,0,-0.430423098851625,0
-0.762991477732383,-0.318407758797485,"Other",0,0,-0.5566916820276,0,-2.7902037664624e-15,1
-0.762991477732383,-0.720813196845693,"Mgr",1,0,0.612134898293531,1,0.324258580297343,0
-0.762991477732383,0.362126346693989,"Other",0,0,-0.143806207330814,4,1.04878327686333,0
-0.762991477732383,-0.60853104583057,"Other",0,0,-0.878133246357171,6,0.955517040332038,1
-0.762991477732383,-0.49999821862452,"Office",0,0,-0.15615406093078,0,0.0751220499323322,0
-0.762991477732383,-2.71962033183933,"ProfExe",0,1,2.55927165534264,1,-1.78940770330887,0
-0.746299611413627,0.270874213613991,"Other",0,0,1.51441648812821,2,0.0584376844357813,0
-0.746299611413627,-0.0606143990029924,"Other",0,0,-0.67294674482208,0,0.36315206390283,0
-0.746299611413627,0.04621116959661,"missing_value",0,0,-0.263658256701285,0,-0.0531684881425799,0
-0.746299611413627,1.44916662063609,"Office",0,0,0.0320542474934635,1,0.133638533881849,0
-0.746299611413627,0.0471073594374668,"Other",0,0,-1.33198082480446,1,1.09554515113209,0
-0.746299611413627,0.270874213613991,"Other",0,0,2.20952142636964,0,0.376935858941017,0
-0.746299611413627,-2.42974855258926,"Other",0,0,0.929544306301318,0,-1.79356898531454,0
-0.746299611413627,-1.40331309733621,"Other",0,1,-0.322703554412083,7,-2.7902037664624e-15,0
-0.746299611413627,0.563711546357114,"Other",0,0,0.313055867140928,3,0.510811978956775,0
-0.746299611413627,-0.246949011649756,"Office",0,0,-1.13220321027617,2,0.410476348159851,0
-0.746299611413627,-0.65596691299453,"Mgr",0,0,0.0951790560904403,0,-0.798642575472891,0
-0.746299611413627,-0.122071657218995,"Other",0,0,-1.00152323035081,8,1.50559358599811,1
-0.746299611413627,0.016935314518252,"Other",0,2,1.48313038113318,0,-0.233594157484442,0
-0.746299611413627,-0.13618544357516,"ProfExe",0,0,-0.251643401460038,2,-2.7902037664624e-15,0
-0.746299611413627,0.271287708226345,"Mgr",0,0,-0.489950102059163,2,-2.7902037664624e-15,0
-0.746299611413627,-0.654693318630868,"Other",0,1,-1.29084906258731,2,-2.7902037664624e-15,1
-0.746299611413627,-1.12574786687363,"Other",0,0,0.728206373021528,0,-1.40391464997218,0
-0.746299611413627,0.174431950626782,"Office",0,0,-0.96947571884298,0,-0.869159523170306,0
-0.746299611413627,0.566790632185826,"ProfExe",4,0,-0.69292302486859,2,-2.7902037664624e-15,1
-0.746299611413627,-0.635405026336445,"Other",0,0,-1.11985983337162,0,-0.211990833211988,0
-0.746299611413627,0.329268138839145,"ProfExe",0,0,-1.0667226066891,1,0.587086397847089,0
-0.746299611413627,0.288802788436067,"ProfExe",0,0,-0.180219333093811,0,-0.207777338200004,0
-0.746299611413627,-0.196032003009396,"Other",0,0,-0.840436562466171,8,1.71692680314485,1
-0.746299611413627,-0.439072375465118,"missing_value",0,0,-0.737062042123799,0,-1.63831606249391,0
-0.746299611413627,-0.971754841050612,"Other",0,0,0.771436627775296,1,0.312555574042921,0
-0.746299611413627,-1.33225367924958,"ProfExe",0,0,0.601720185585928,0,-1.07458500994811,0
-0.72976594922168,-0.431738775818414,"Other",0,0,-0.902401803283269,0,0.438172857400485,0
-0.72976594922168,0.403812234288929,"ProfExe",0,0,-1.36112320923608,1,0.0186125745140372,0
-0.72976594922168,-1.11059787697095,"Other",0,1,-0.358492970451642,6,0.51307832535449,0
-0.72976594922168,-0.222995916379277,"Other",0,0,-0.0992557397769831,0,-1.23163387033546,0
-0.72976594922168,-0.751664330487319,"Other",0,0,-1.20745013734617,0,-0.179986073500607,0
-0.72976594922168,-0.030317325900343,"ProfExe",0,4,-1.08089768773529,2,0.318422138979259,1
-0.72976594922168,-0.469503219897334,"Other",0,0,-1.11185352559971,2,0.849365965282789,0
-0.72976594922168,-1.26964314282336,"ProfExe",0,0,0.759772349800498,0,-1.2775593262522,0
-0.72976594922168,-0.535913752463355,"Office",0,0,-0.109433103839818,0,0.501336303755704,0
-0.72976594922168,-0.0246071774175142,"ProfExe",0,0,-0.177430822218109,2,1.20979444538507,0
-0.72976594922168,0.442750017103764,"ProfExe",1,0,-0.673093776326625,0,-0.0406896120939199,0
-0.72976594922168,0.41897646255007,"Self",0,0,-2.00340404618985,1,-1.66751460574943,0
-0.72976594922168,0.0113207781424581,"Other",0,0,0.691153702702629,1,0.0939670518607485,0
-0.72976594922168,-0.257058780721575,"ProfExe",0,0,0.525307109713959,5,-2.7902037664624e-15,1
-0.72976594922168,-1.67076269276173,"Mgr",0,0,-1.05175716700733,5,-2.7902037664624e-15,1
-0.72976594922168,-0.15183313275563,"Mgr",0,0,-0.851052807852586,1,-0.174983068605898,0
-0.72976594922168,1.25528063050833,"ProfExe",0,0,-1.31063924383154,1,0.537941846883692,0
-0.72976594922168,-0.335319900513472,"Other",0,0,0.212908622043034,1,-1.00928414683107,0
-0.72976594922168,-0.572873412380637,"Other",0,0,-1.11646753317898,1,-0.405038259727105,0
-0.72976594922168,0.102362973315152,"Other",1,0,-0.811036503740177,0,0.75569624766674,0
-0.72976594922168,-0.456395411558328,"Office",3,0,0.760867945304785,2,-0.170945696658435,0
-0.72976594922168,0.0198491359943521,"Office",1,3,0.0581856750260202,3,0.557160490452578,0
-0.72976594922168,0.267909019351743,"ProfExe",0,0,-1.02059092386986,0,0.439387987103611,0
-0.72976594922168,1.04709312031038,"ProfExe",0,1,-0.0699830889998701,0,-0.393157112917002,0
-0.72976594922168,0.404031302911315,"Self",0,0,-1.97478850847529,1,-1.99359136949777,0
-0.72976594922168,0.459226255958074,"Mgr",0,0,-1.4708948157201,2,0.889811950026326,0
-0.72976594922168,-1.30387972518908,"Other",0,0,0.827032326225788,0,0.728540824240946,0
-0.72976594922168,0.0524491853010483,"Other",0,0,-0.0707507415845671,1,-0.653259666547255,0
-0.72976594922168,-0.421134362555665,"Mgr",0,0,0.0839206126992002,1,-0.432839551932201,0
-0.72976594922168,-0.164905485816154,"Office",0,0,-0.957016180589639,2,-1.0105268734781,0
-0.72976594922168,0.227910496495201,"Office",1,2,0.0251646372645416,3,0.737156614289398,0
-0.72976594922168,-0.0995215749240552,"Mgr",0,0,-0.743187805686996,1,-0.317065964635801,0
-0.713387520399864,0.496892437917988,"ProfExe",0,0,-1.32942186250077,0,0.377497687360911,0
-0.713387520399864,-0.169315252744242,"Other",0,0,0.46345331598947,1,0.00691870999598331,0
-0.713387520399864,1.13289516495429,"Other",0,0,0.544587796057501,0,0.0228480239609045,0
-0.713387520399864,-0.411030384633714,"Other",1,0,0.0662436196983985,2,-0.776432550127774,0
-0.713387520399864,0.467535207556022,"Self",0,0,-1.95564984202282,1,-1.88159452172661,0
-0.713387520399864,1.10201895670604,"Other",0,0,0.506474275940148,1,0.000297722349629736,0
-0.713387520399864,-0.193889751716856,"Other",0,1,0.152695007202331,0,-0.671997930195376,0
-0.713387520399864,-0.202534181363813,"Other",0,0,-1.57070621326122,1,-1.114398907237,1
-0.713387520399864,0.27120116418606,"Office",0,1,-0.91261162872321,0,-1.12287855256292,0
-0.713387520399864,-0.0755104184560991,"Other",0,0,-0.538555578291047,0,0.290372484358023,0
-0.713387520399864,-0.370109540029713,"Other",0,0,0.513136586332891,0,-2.7902037664624e-15,0
-0.713387520399864,1.07173022684804,"ProfExe",0,0,-0.168412725244706,7,-2.7902037664624e-15,1
-0.713387520399864,-0.973825378822393,"Other",1,0,0.596759860156432,8,-2.7902037664624e-15,1
-0.713387520399864,0.124639337909596,"Sales",0,0,-0.621749784983314,0,-1.04203719444577,0
-0.713387520399864,-0.66848648156769,"Other",0,0,-1.24884112690677,1,-2.7902037664624e-15,1
-0.713387520399864,-0.349668024480884,"Other",0,0,-0.996332191795096,2,0.842145892583085,0
-0.713387520399864,-0.230466883697676,"Other",0,2,0.104842878793033,0,0.605636044069842,0
-0.713387520399864,1.3753676853168,"Office",0,0,0.122357783388831,1,0.0962944697434564,0
-0.713387520399864,0.978769076209055,"Self",1,0,-0.0623113984625934,0,-0.288560564219791,0
-0.713387520399864,0.917401320519658,"Self",0,1,-0.0117176189513211,0,-0.271420357767494,0
-0.713387520399864,-0.317657460331927,"Mgr",0,0,-0.812145766938564,1,1.175020933975,0
-0.713387520399864,0.113742828892265,"Office",0,0,0.298867851246738,3,0.998038120039318,0
-0.713387520399864,-1.19737839103559,"Other",0,1,-0.410050522209462,7,0.36939724895617,0
-0.697161437091066,1.85508957326547,"ProfExe",0,0,0.668212610598904,0,-2.7902037664624e-15,0
-0.697161437091066,0.0464601615426332,"ProfExe",0,0,-0.963093030073275,0,0.397121377392925,1
-0.697161437091066,0.730271871088548,"Office",0,0,1.06746661479587,0,-0.0398197764021121,0
-0.697161437091066,-0.900113405287272,"Self",0,1,0.00311187896758027,1,2.56847976086008,1
-0.697161437091066,-2.64783599387711,"Office",0,0,1.05138779953511,0,-2.7902037664624e-15,0
-0.697161437091066,0.187206298519117,"Office",1,2,-0.0804791128566657,3,0.605564213897317,0
-0.697161437091066,-0.380445261841449,"Other",0,2,0.269774372756132,0,-0.577369200322594,0
-0.697161437091066,-0.548175178098308,"Other",0,1,-0.587722683387896,0,0.534088018724094,0
-0.697161437091066,1.11997184843258,"Other",0,0,0.38385581520522,0,-0.00546002293828632,0
-0.697161437091066,0.400163324751684,"Other",0,0,-0.779783511914916,2,0.983230262954805,0
-0.697161437091066,0.0433699210978235,"Other",0,0,-0.0927248793995063,2,-0.0961700765717209,0
-0.697161437091066,-0.121739760292646,"ProfExe",0,3,1.76120413325025,1,-2.7902037664624e-15,1
-0.697161437091066,0.29277825395721,"Other",1,0,-0.92062959204836,2,-2.7902037664624e-15,1
-0.697161437091066,-0.275217911237249,"ProfExe",0,0,-0.813450466443541,5,-2.7902037664624e-15,1
-0.697161437091066,0.300827137715332,"Mgr",0,0,-0.906514877253742,0,-0.506237151862302,0
-0.697161437091066,0.129776315733566,"Office",0,0,-0.192669381754483,1,0.578688083999785,0
-0.697161437091066,1.81834616417545,"ProfExe",0,0,-1.22695596972014,1,-0.732015893424972,1
-0.697161437091066,-0.161358048135256,"Other",0,0,0.00335689103760927,0,-1.1455657459169,0
-0.697161437091066,0.37389847601776,"ProfExe",0,0,0.00233770176527728,0,0.828495926596491,0
-0.697161437091066,-0.0787109189374201,"Other",0,0,1.52084621675613,0,0.0174460382969865,0
-0.697161437091066,-0.0173878898174704,"Office",0,0,-1.002469674795,2,-0.768876861300774,0
-0.697161437091066,-1.51936485414091,"ProfExe",0,0,-0.0329665775023517,0,-2.7902037664624e-15,1
-0.697161437091066,0.270874213613991,"Mgr",0,0,-0.453062051692658,1,-1.68626080074394,0
-0.697161437091066,0.463530034577367,"Mgr",0,0,-0.71240555117703,1,0.918379632971786,0
-0.697161437091066,-0.357883848010207,"Other",0,0,-1.42206224734398,8,-1.32028410214494,0
-0.697161437091066,0.116271332070434,"Other",0,0,-1.0659944065992,0,0.63361808950327,0
-0.697161437091066,-2.46868053128777,"Other",2,1,1.97100414729128,1,-2.28816629168397,0
-0.697161437091066,-0.628255123616474,"Other",0,0,-1.30524766140101,0,-0.450839582670745,0
-0.697161437091066,-0.0180098554227878,"ProfExe",0,0,0.581277225248475,3,0.517276707049997,0
-0.681084891281676,0.525868688277727,"ProfExe",0,2,-0.897466337875289,0,-2.7902037664624e-15,1
-0.681084891281676,-0.132784542841632,"Mgr",0,0,-0.757551459901031,1,0.726271019978831,0
-0.681084891281676,-0.37551208097977,"Other",0,1,0.14348783188229,0,-0.502369716207176,0
-0.681084891281676,-1.63385955999635,"Other",0,0,0.812100492382188,0,0.686169801607161,0
-0.681084891281676,0.270874213613991,"Other",0,0,-1.41433626546796,1,-1.27840313692325,1
-0.681084891281676,0.270874213613991,"Other",0,0,2.0036609287854,0,0.0498509578835519,0
-0.681084891281676,-2.05719773819007,"ProfExe",0,1,2.6532374646239,0,-1.35507896142049,0
-0.681084891281676,-0.152425020822061,"Other",0,0,0.544807917365628,0,0.100183739016991,0
-0.681084891281676,-0.293893285450911,"Other",0,1,0.0139657364709658,0,-0.576868735546277,0
-0.681084891281676,-0.0906005764123116,"Other",0,0,0.613651106380549,0,0.270060950264134,0
-0.681084891281676,0.991402940730343,"Self",0,0,-0.0299925151799211,0,-0.0148448879995492,0
-0.681084891281676,-0.524065486899411,"Other",0,0,-1.26185972861615,0,0.223195433784526,0
-0.681084891281676,-0.377262918089851,"Other",0,1,-1.18719996637958,2,0.289599894410409,1
-0.66515515188512,-2.38911720510879,"Other",0,0,0.906921550923046,0,-1.50720314250925,0
-0.66515515188512,0.553277962747686,"Other",0,0,0.530986933560369,2,0.728347887790189,0
-0.66515515188512,-0.275157037388001,"Other",0,0,-0.85145312812902,0,0.489104593215434,0
-0.66515515188512,-0.0508483507531582,"Mgr",1,1,-0.62258608909578,1,0.794389990353783,1
-0.66515515188512,0.33403932146469,"ProfExe",0,0,-0.0497089777146613,0,0.68776020364594,0
