"LOAN","MORTDUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","BAD"
-0.814047320889438,-0.207486555779774,"HomeImp","Other",-0.53889407910378,0,1,0.85531940216662,1,-0.529638828379491,0.623705496505122,0
-0.814047320889438,-0.36656091293514,"DebtCon","Other",-1.21808350195685,0,0,-1.04277695142408,0,-0.135374491684793,0.415017645758624,0
-0.814047320889438,0.230442668421659,"DebtCon","missing_value",-0.53889407910378,0,0,0.307460141572093,0,-0.628204912553165,-0.414118994900685,0
-0.814047320889438,-0.187595404504311,"HomeImp","Other",0.955322651172963,1,0,-0.048015964115344,0,0.751720265878276,-0.924407280717287,0
-0.814047320889438,1.12792335063228,"DebtCon","Other",-0.131380425391941,0,0,0.232239292019588,1,-0.135374491684793,-0.252480784157488,0
-0.814047320889438,-0.106491615429193,"HomeImp","Other",-0.674731963674393,0,1,0.765471200650626,1,-0.628204912553165,0.543844770772675,0
-0.814047320889438,0.0208107994728443,"HomeImp","Other",-1.21808350195685,0,0,-0.94006798009663,1,-1.41673358594256,0.576991853142113,0
-0.814047320889438,-0.182445547567898,"DebtCon","Office",-0.53889407910378,0,0,-1.10709102067056,1,-0.72677099672684,-1.23410532004443,0
-0.814047320889438,0.638639349198316,"DebtCon","Other",0.547808997461124,0,0,0.319968932049248,3,-0.529638828379491,0.864877664991403,0
-0.814047320889438,1.444712945952,"HomeImp","Office",-0.674731963674393,0,0,0.114645860634505,0,3.41300453856749,0.00114128431937384,0
-0.79686213965298,-0.561040561984557,"DebtCon","Other",-1.21808350195685,1,0,0.142524518268176,2,-0.825337080900514,-2.7902037664624e-15,0
-0.79686213965298,0.789473472167978,"missing_value","Office",0.81948476660235,0,0,0.985278036507623,0,-0.529638828379491,0.37505244658077,0
-0.79686213965298,0.20236604262975,"DebtCon","Other",0.955322651172963,0,0,-0.312282411074722,3,-0.628204912553165,-1.15744892409308,0
-0.79686213965298,0.16197186959636,"HomeImp","ProfExe",0.411971112890511,0,8,-0.668849519228686,0,1.441682855094,0.282784257415788,1
-0.79686213965298,0.447892859563521,"DebtCon","Other",-1.08224561738623,0,0,-0.849233063888464,1,1.0474185183993,0.827059072088566,0
-0.79686213965298,-0.188171837673056,"DebtCon","Mgr",-0.53889407910378,0,0,0.133250549741514,1,-0.431072744205816,-0.696583439138928,0
-0.79686213965298,-0.321287164636977,"DebtCon","Mgr",-0.403056194533167,0,0,-0.741455533080645,1,0.16032376083623,1.15359983301738,0
-0.79686213965298,-0.0669623550744097,"DebtCon","ProfExe",0.683646882031737,0,0,0.686839053181695,2,1.0474185183993,0.319181137662379,0
-0.79686213965298,0.47795144868912,"DebtCon","Other",-1.08224561738623,0,0,-0.88095676452644,1,1.0474185183993,0.577721323781153,0
-0.79686213965298,-0.284069209165965,"DebtCon","Other",0.547808997461124,0,3,-0.717706306836482,2,0.16032376083623,-2.7902037664624e-15,1
-0.79686213965298,0.346741556921894,"HomeImp","ProfExe",-0.403056194533167,0,0,-0.930487753825967,0,1.24455068674665,0.444914949754326,0
-0.79686213965298,-0.0596829952383945,"DebtCon","Mgr",-0.53889407910378,0,0,-0.639982818576583,1,0.16032376083623,1.11812319825357,0
-0.79686213965298,0.20753015671546,"DebtCon","Office",-0.674731963674393,1,2,-0.110129079265364,2,0.751720265878276,0.610086453776925,0
-0.79686213965298,-0.20669897819268,"DebtCon","Office",0.683646882031737,0,0,-0.777331493790766,0,0.258889845009904,-2.7902037664624e-15,0
-0.79686213965298,-3.11832685927009,"HomeImp","Other",-0.267218309962554,2,0,2.17654421803933,1,0.0617576766625556,-2.34279998620699,0
-0.79686213965298,-0.485007721602898,"DebtCon","missing_value",-0.131380425391941,1,0,-0.752040814299893,1,0.357455929183579,-1.52477430434119,0
-0.79686213965298,-0.399541727755205,"HomeImp","Other",2.4129655530667e-16,1,1,-1.06327431142186,1,-1.41673358594256,0.679156723788474,1
-0.79686213965298,0.252944363889486,"DebtCon","missing_value",-0.810569848245006,0,0,0.163437757641827,0,-0.529638828379491,-0.638050802563273,0
-0.79686213965298,0.368410155684746,"DebtCon","Other",0.140295343749285,1,0,-0.18037246674176,6,-0.0368084075111188,0.622907598450981,0
-0.79686213965298,-0.0333239805095688,"DebtCon","missing_value",1.22699842031419,0,0,-0.364266155207664,1,-1.02246924924786,0.066717629813528,0
-0.79686213965298,-0.949432153978569,"HomeImp","Other",0.00445745917867192,0,0,-1.02143825345187,0,-1.81099792263726,0.377352376948153,0
-0.79686213965298,-1.19672879279478,"DebtCon","Self",-0.810569848245006,0,0,-0.350484238429246,2,0.456022013357253,1.20878510135104,1
-0.79686213965298,-2.14869447518309,"DebtCon","Other",-0.131380425391941,0,0,0.936715788797135,0,-0.72677099672684,-1.66355054950665,0
-0.79686213965298,-0.142616691788351,"DebtCon","missing_value",1.3628363048848,0,0,-0.252595797054631,1,-0.923903165074188,-0.191763681376352,0
-0.79686213965298,0.415381762654607,"DebtCon","Other",0.00445745917867192,0,0,-0.128173586072266,4,-0.0368084075111188,0.750806590093148,0
-0.79686213965298,0.519322336431243,"HomeImp","ProfExe",0.276133228319898,0,1,0.0225026681890501,0,0.554588097530928,0.139946586567181,0
-0.79686213965298,0.0833284815594761,"HomeImp","Other",0.81948476660235,0,0,0.457565441560062,0,1.441682855094,0.290547154876032,0
-0.79686213965298,0.381166892379415,"HomeImp","ProfExe",-0.810569848245006,0,0,-0.992607961996296,0,1.14598460257297,0.710613237705358,0
-0.79686213965298,0.270874213613991,"HomeImp","Other",2.4129655530667e-16,0,0,1.97412955784587,0,-1.51529967011623,0.498996748725759,0
-0.779844605037828,-0.0380151668892628,"DebtCon","Office",0.411971112890511,0,0,0.846844486528417,4,1.54024893926767,-2.7902037664624e-15,0
-0.779844605037828,0.185677834515889,"HomeImp","Other",-1.08224561738623,0,0,-1.42202744870815,0,-1.41673358594256,3.14574632927741,1
-0.779844605037828,-0.205970084962171,"HomeImp","Other",-0.946407732815619,0,1,0.118520393327433,0,-0.825337080900514,-0.632068529999543,0
-0.779844605037828,-0.30015682943631,"HomeImp","Other",1.09116053574358,0,0,0.283852906704648,0,-0.529638828379491,0.0618799233245152,0
-0.779844605037828,0.380884061833646,"DebtCon","Office",0.955322651172963,0,0,-1.08129605387715,0,-1.21960141759521,-1.24129826532212,0
-0.779844605037828,0.270874213613991,"HomeImp","Other",2.4129655530667e-16,0,0,2.36319010650654,0,-1.41673358594256,0.363538135503598,0
-0.779844605037828,-0.468816076921598,"DebtCon","Other",-1.08224561738623,0,0,0.0607278004077551,2,-0.825337080900514,-0.631239443100192,0
-0.779844605037828,-0.103043802923978,"DebtCon","Office",-0.53889407910378,0,0,-1.11445436994875,2,-0.72677099672684,-0.810643720138782,0
-0.779844605037828,0.270874213613991,"HomeImp","Mgr",-0.53889407910378,0,0,-0.165823160850848,1,-1.21960141759521,-1.3189248019973,0
-0.779844605037828,-0.333677448522634,"DebtCon","Office",-1.08224561738623,0,0,-0.1948445715085,1,-0.0368084075111188,0.524962972570006,0
-0.779844605037828,0.073052441055984,"DebtCon","Other",-1.08224561738623,0,0,0.129743250657829,1,-0.431072744205816,0.030156834202284,0
-0.779844605037828,0.284731611313477,"DebtCon","Office",-0.267218309962554,0,0,0.442885041818361,3,0.653154181704602,0.988103104655148,0
-0.779844605037828,0.30305577632888,"DebtCon","ProfExe",-0.810569848245006,0,0,-0.539921760100303,0,0.357455929183579,0.12104335096655,0
-0.779844605037828,-0.515307198121087,"HomeImp","Other",0.276133228319898,0,1,-0.828078979710523,3,1.24455068674665,0.435793034226079,0
-0.779844605037828,-0.127724457258879,"DebtCon","missing_value",1.3628363048848,0,0,-0.260441860609173,1,-1.02246924924786,0.00390896097394581,0
-0.779844605037828,-0.0821876112000162,"HomeImp","Other",0.547808997461124,0,0,0.503300715457825,1,1.441682855094,0.126115308952379,0
-0.779844605037828,0.452903347702633,"DebtCon","Mgr",-0.946407732815619,0,0,-1.1439298855352,2,0.258889845009904,0.729674490391968,0
-0.779844605037828,-0.171310748571216,"HomeImp","Other",2.58537726602032,1,3,0.0555141188366329,0,0.258889845009904,0.0879267472037563,0
-0.779844605037828,0.085103622375869,"DebtCon","missing_value",-0.810569848245006,0,0,0.485175541518719,0,-0.628204912553165,-0.435799534906962,0
-0.779844605037828,-0.12146323206838,"HomeImp","Other",-0.674731963674393,0,0,0.753770403214357,1,-0.529638828379491,0.341890868852149,0
-0.779844605037828,-0.717921051349524,"DebtCon","Other",-1.01432667510093,0,1,-0.944578041402513,2,1.0474185183993,-2.7902037664624e-15,1
-0.779844605037828,0.270874213613991,"HomeImp","Other",0.140295343749285,1,0,1.50003497210067,2,-0.923903165074188,0.0682456779848517,0
-0.779844605037828,-0.527161835587048,"DebtCon","Other",-0.946407732815619,0,0,-1.10654958838091,0,-0.135374491684793,0.729597343247346,0
-0.762991477732383,0.0264174235503659,"DebtCon","Other",-0.810569848245006,0,0,0.0289704532977705,2,-0.431072744205816,-0.035566536434674,0
-0.762991477732383,0.0891814166436442,"HomeImp","Office",0.411971112890511,0,0,0.728839325707868,0,0.948852434225625,1.51934766018326,0
-0.762991477732383,-0.000608582797890378,"DebtCon","ProfExe",-0.131380425391941,0,0,-1.55494143969324,1,0.258889845009904,0.644309805701404,0
-0.762991477732383,0.0294650394277666,"missing_value","Other",0.411971112890511,0,0,0.95595435445099,0,0.554588097530928,-0.787942907639579,0
-0.762991477732383,-0.157592185289958,"HomeImp","Other",1.3628363048848,0,0,0.12310856256356,0,0.653154181704602,-1.22516077907184,0
-0.762991477732383,0.0613045895311973,"DebtCon","Office",0.276133228319898,0,0,0.770107513336623,4,1.54024893926767,0.97665542903473,0
-0.762991477732383,0.0472317905832507,"DebtCon","Office",-0.674731963674393,2,3,0.107741273359462,2,0.850286350051951,0.751009564128551,0
-0.762991477732383,-0.828398812510719,"DebtCon","Other",0.81948476660235,0,0,-1.07126146773271,0,-1.02246924924786,-0.380390745097923,0
-0.762991477732383,-0.123842937092804,"HomeImp","Other",-0.810569848245006,0,1,-0.035044660259647,0,-0.923903165074188,-0.430423098851625,0
-0.762991477732383,-0.318407758797485,"DebtCon","Other",0.411971112890511,0,0,-0.5566916820276,0,-0.529638828379491,-2.7902037664624e-15,1
-0.762991477732383,-0.720813196845693,"HomeImp","Mgr",1.63451207402603,1,0,0.612134898293531,1,-0.332506660032142,0.324258580297343,0
-0.762991477732383,0.362126346693989,"DebtCon","Other",0.140295343749285,0,0,-0.143806207330814,4,-0.0368084075111188,1.04878327686333,0
-0.762991477732383,-0.60853104583057,"DebtCon","Other",0.411971112890511,0,0,-0.878133246357171,6,-0.628204912553165,0.955517040332038,1
-0.762991477732383,-0.49999821862452,"DebtCon","Office",-1.21808350195685,0,0,-0.15615406093078,0,-0.135374491684793,0.0751220499323322,0
-0.762991477732383,-2.71962033183933,"DebtCon","ProfExe",1.49867418945541,0,1,2.55927165534264,1,-1.02246924924786,-1.78940770330887,0
-0.746299611413627,0.270874213613991,"HomeImp","Other",0.140295343749285,0,0,1.51441648812821,2,-0.825337080900514,0.0584376844357813,0
-0.746299611413627,-0.0606143990029924,"HomeImp","Other",-0.674731963674393,0,0,-0.67294674482208,0,1.24455068674665,0.36315206390283,0
-0.746299611413627,0.04621116959661,"DebtCon","missing_value",1.3628363048848,0,0,-0.263658256701285,0,-1.02246924924786,-0.0531684881425799,0
-0.746299611413627,1.44916662063609,"HomeImp","Office",-0.53889407910378,0,0,0.0320542474934635,1,3.31443845439381,0.133638533881849,0
-0.746299611413627,0.0471073594374668,"HomeImp","Other",-0.674731963674393,0,0,-1.33198082480446,1,-0.135374491684793,1.09554515113209,0
-0.746299611413627,0.270874213613991,"HomeImp","Other",2.4129655530667e-16,0,0,2.20952142636964,0,-1.41673358594256,0.376935858941017,0
-0.746299611413627,-2.42974855258926,"DebtCon","Other",-0.131380425391941,0,0,0.929544306301318,0,-0.72677099672684,-1.79356898531454,0
-0.746299611413627,-1.40331309733621,"DebtCon","Other",0.00445745917867192,0,1,-0.322703554412083,7,0.751720265878276,-2.7902037664624e-15,0
-0.746299611413627,0.563711546357114,"DebtCon","Other",0.547808997461124,0,0,0.313055867140928,3,-0.628204912553165,0.510811978956775,0
-0.746299611413627,-0.246949011649756,"DebtCon","Office",-0.674731963674393,0,0,-1.13220321027617,2,-1.02246924924786,0.410476348159851,0
-0.746299611413627,-0.65596691299453,"DebtCon","Mgr",-0.946407732815619,0,0,0.0951790560904403,0,0.0617576766625556,-0.798642575472891,0
-0.746299611413627,-0.122071657218995,"DebtCon","Other",-0.946407732815619,0,0,-1.00152323035081,8,-0.0368084075111188,1.50559358599811,1
-0.746299611413627,0.016935314518252,"DebtCon","Other",-0.810569848245006,0,2,1.48313038113318,0,-1.12103533342154,-0.233594157484442,0
-0.746299611413627,-0.13618544357516,"DebtCon","ProfExe",-1.01432667510093,0,0,-0.251643401460038,2,1.34311677092032,-2.7902037664624e-15,0
-0.746299611413627,0.271287708226345,"DebtCon","Mgr",-0.403056194533167,0,0,-0.489950102059163,2,0.554588097530928,-2.7902037664624e-15,0
-0.746299611413627,-0.654693318630868,"DebtCon","Other",-0.131380425391941,0,1,-1.29084906258731,2,0.258889845009904,-2.7902037664624e-15,1
-0.746299611413627,-1.12574786687363,"missing_value","Other",2.85705303516154,0,0,0.728206373021528,0,-0.233940575858468,-1.40391464997218,0
-0.746299611413627,0.174431950626782,"DebtCon","Office",0.81948476660235,0,0,-0.96947571884298,0,-1.31816750176889,-0.869159523170306,0
-0.746299611413627,0.566790632185826,"HomeImp","ProfExe",2.4129655530667e-16,4,0,-0.69292302486859,2,-0.628204912553165,-2.7902037664624e-15,1
-0.746299611413627,-0.635405026336445,"DebtCon","Other",0.955322651172963,0,0,-1.11985983337162,0,-0.923903165074188,-0.211990833211988,0
-0.746299611413627,0.329268138839145,"HomeImp","ProfExe",-0.53889407910378,0,0,-1.0667226066891,1,1.14598460257297,0.587086397847089,0
-0.746299611413627,0.288802788436067,"HomeImp","ProfExe",-0.131380425391941,0,0,-0.180219333093811,0,1.24455068674665,-0.207777338200004,0
-0.746299611413627,-0.196032003009396,"DebtCon","Other",-1.08224561738623,0,0,-0.840436562466171,8,0.0617576766625556,1.71692680314485,1
-0.746299611413627,-0.439072375465118,"DebtCon","missing_value",0.00445745917867192,0,0,-0.737062042123799,0,0.456022013357253,-1.63831606249391,0
-0.746299611413627,-0.971754841050612,"DebtCon","Other",0.140295343749285,0,0,0.771436627775296,1,1.0474185183993,0.312555574042921,0
-0.746299611413627,-1.33225367924958,"HomeImp","ProfExe",1.77034995859664,0,0,0.601720185585928,0,-1.12103533342154,-1.07458500994811,0
-0.72976594922168,-0.431738775818414,"DebtCon","Other",0.140295343749285,0,0,-0.902401803283269,0,0.16032376083623,0.438172857400485,0
-0.72976594922168,0.403812234288929,"HomeImp","ProfExe",-1.08224561738623,0,0,-1.36112320923608,1,-0.233940575858468,0.0186125745140372,0
-0.72976594922168,-1.11059787697095,"DebtCon","Other",-0.131380425391941,0,1,-0.358492970451642,6,0.751720265878276,0.51307832535449,0
-0.72976594922168,-0.222995916379277,"HomeImp","Other",1.3628363048848,0,0,-0.0992557397769831,0,0.653154181704602,-1.23163387033546,0
-0.72976594922168,-0.751664330487319,"DebtCon","Other",0.81948476660235,0,0,-1.20745013734617,0,-0.923903165074188,-0.179986073500607,0
-0.72976594922168,-0.030317325900343,"DebtCon","ProfExe",-0.53889407910378,0,4,-1.08089768773529,2,-0.825337080900514,0.318422138979259,1
-0.72976594922168,-0.469503219897334,"HomeImp","Other",-0.131380425391941,0,0,-1.11185352559971,2,1.14598460257297,0.849365965282789,0
-0.72976594922168,-1.26964314282336,"HomeImp","ProfExe",1.49867418945541,0,0,0.759772349800498,0,-1.02246924924786,-1.2775593262522,0
-0.72976594922168,-0.535913752463355,"DebtCon","Office",-1.21808350195685,0,0,-0.109433103839818,0,-0.135374491684793,0.501336303755704,0
-0.72976594922168,-0.0246071774175142,"DebtCon","ProfExe",-0.946407732815619,0,0,-0.177430822218109,2,1.24455068674665,1.20979444538507,0
-0.72976594922168,0.442750017103764,"DebtCon","ProfExe",-0.810569848245006,1,0,-0.673093776326625,0,0.456022013357253,-0.0406896120939199,0
-0.72976594922168,0.41897646255007,"HomeImp","Self",0.683646882031737,0,0,-2.00340404618985,1,-1.41673358594256,-1.66751460574943,0
-0.72976594922168,0.0113207781424581,"HomeImp","Other",0.81948476660235,0,0,0.691153702702629,1,1.34311677092032,0.0939670518607485,0
-0.72976594922168,-0.257058780721575,"DebtCon","ProfExe",-0.946407732815619,0,0,0.525307109713959,5,1.73738110761502,-2.7902037664624e-15,1
-0.72976594922168,-1.67076269276173,"DebtCon","Mgr",0.547808997461124,0,0,-1.05175716700733,5,-0.72677099672684,-2.7902037664624e-15,1
-0.72976594922168,-0.15183313275563,"DebtCon","Mgr",0.140295343749285,0,0,-0.851052807852586,1,-0.332506660032142,-0.174983068605898,0
-0.72976594922168,1.25528063050833,"DebtCon","ProfExe",-0.946407732815619,0,0,-1.31063924383154,1,0.0617576766625556,0.537941846883692,0
-0.72976594922168,-0.335319900513472,"DebtCon","Other",-1.21808350195685,0,0,0.212908622043034,1,-0.825337080900514,-1.00928414683107,0
-0.72976594922168,-0.572873412380637,"DebtCon","Other",-0.403056194533167,0,0,-1.11646753317898,1,-1.12103533342154,-0.405038259727105,0
-0.72976594922168,0.102362973315152,"HomeImp","Other",-1.08224561738623,1,0,-0.811036503740177,0,-1.51529967011623,0.75569624766674,0
-0.72976594922168,-0.456395411558328,"HomeImp","Office",0.411971112890511,3,0,0.760867945304785,2,0.751720265878276,-0.170945696658435,0
-0.72976594922168,0.0198491359943521,"DebtCon","Office",-0.810569848245006,1,3,0.0581856750260202,3,0.751720265878276,0.557160490452578,0
-0.72976594922168,0.267909019351743,"HomeImp","ProfExe",-0.810569848245006,0,0,-1.02059092386986,0,1.24455068674665,0.439387987103611,0
-0.72976594922168,1.04709312031038,"DebtCon","ProfExe",1.09116053574358,0,1,-0.0699830889998701,0,1.14598460257297,-0.393157112917002,0
-0.72976594922168,0.404031302911315,"HomeImp","Self",0.683646882031737,0,0,-1.97478850847529,1,-1.41673358594256,-1.99359136949777,0
-0.72976594922168,0.459226255958074,"DebtCon","Mgr",-1.08224561738623,0,0,-1.4708948157201,2,0.258889845009904,0.889811950026326,0
-0.72976594922168,-1.30387972518908,"HomeImp","Other",-0.810569848245006,0,0,0.827032326225788,0,-1.12103533342154,0.728540824240946,0
-0.72976594922168,0.0524491853010483,"DebtCon","Other",-1.21808350195685,0,0,-0.0707507415845671,1,1.34311677092032,-0.653259666547255,0
-0.72976594922168,-0.421134362555665,"DebtCon","Mgr",-0.946407732815619,0,0,0.0839206126992002,1,-0.529638828379491,-0.432839551932201,0
-0.72976594922168,-0.164905485816154,"DebtCon","Office",-0.53889407910378,0,0,-0.957016180589639,2,-0.628204912553165,-1.0105268734781,0
-0.72976594922168,0.227910496495201,"DebtCon","Office",-0.53889407910378,1,2,0.0251646372645416,3,0.850286350051951,0.737156614289398,0
-0.72976594922168,-0.0995215749240552,"DebtCon","Mgr",0.140295343749285,0,0,-0.743187805686996,1,-0.233940575858468,-0.317065964635801,0
-0.713387520399864,0.496892437917988,"HomeImp","ProfExe",-1.21808350195685,0,0,-1.32942186250077,0,-0.233940575858468,0.377497687360911,0
-0.713387520399864,-0.169315252744242,"HomeImp","Other",1.22699842031419,0,0,0.46345331598947,1,-0.529638828379491,0.00691870999598331,0
-0.713387520399864,1.13289516495429,"DebtCon","Other",-0.131380425391941,0,0,0.544587796057501,0,-0.233940575858468,0.0228480239609045,0
-0.713387520399864,-0.411030384633714,"DebtCon","Other",-1.21808350195685,1,0,0.0662436196983985,2,-0.923903165074188,-0.776432550127774,0
-0.713387520399864,0.467535207556022,"HomeImp","Self",0.276133228319898,0,0,-1.95564984202282,1,-1.31816750176889,-1.88159452172661,0
-0.713387520399864,1.10201895670604,"DebtCon","Other",-0.131380425391941,0,0,0.506474275940148,1,-0.233940575858468,0.000297722349629736,0
-0.713387520399864,-0.193889751716856,"HomeImp","Other",-0.810569848245006,0,1,0.152695007202331,0,-0.923903165074188,-0.671997930195376,0
-0.713387520399864,-0.202534181363813,"DebtCon","Other",-0.946407732815619,0,0,-1.57070621326122,1,-0.431072744205816,-1.114398907237,1
-0.713387520399864,0.27120116418606,"DebtCon","Office",0.81948476660235,0,1,-0.91261162872321,0,-1.21960141759521,-1.12287855256292,0
-0.713387520399864,-0.0755104184560991,"HomeImp","Other",-0.403056194533167,0,0,-0.538555578291047,0,-0.431072744205816,0.290372484358023,0
-0.713387520399864,-0.370109540029713,"DebtCon","Other",-0.946407732815619,0,0,0.513136586332891,0,-1.12103533342154,-2.7902037664624e-15,0
-0.713387520399864,1.07173022684804,"DebtCon","ProfExe",-1.12299698275742,0,0,-0.168412725244706,7,0.751720265878276,-2.7902037664624e-15,1
-0.713387520399864,-0.973825378822393,"HomeImp","Other",-1.09582940584329,1,0,0.596759860156432,8,-1.31816750176889,-2.7902037664624e-15,1
-0.713387520399864,0.124639337909596,"DebtCon","Sales",-0.53889407910378,0,0,-0.621749784983314,0,1.34311677092032,-1.04203719444577,0
-0.713387520399864,-0.66848648156769,"DebtCon","Other",-0.946407732815619,0,0,-1.24884112690677,1,-0.332506660032142,-2.7902037664624e-15,1
-0.713387520399864,-0.349668024480884,"HomeImp","Other",0.00445745917867192,0,0,-0.996332191795096,2,1.24455068674665,0.842145892583085,0
-0.713387520399864,-0.230466883697676,"HomeImp","Other",2.44953938144971,0,2,0.104842878793033,0,0.258889845009904,0.605636044069842,0
-0.713387520399864,1.3753676853168,"HomeImp","Office",-0.403056194533167,0,0,0.122357783388831,1,3.31443845439381,0.0962944697434564,0
-0.713387520399864,0.978769076209055,"DebtCon","Self",-0.403056194533167,1,0,-0.0623113984625934,0,-0.233940575858468,-0.288560564219791,0
-0.713387520399864,0.917401320519658,"DebtCon","Self",-0.403056194533167,0,1,-0.0117176189513211,0,-0.233940575858468,-0.271420357767494,0
-0.713387520399864,-0.317657460331927,"DebtCon","Mgr",-0.53889407910378,0,0,-0.812145766938564,1,0.16032376083623,1.175020933975,0
-0.713387520399864,0.113742828892265,"DebtCon","Office",0.00445745917867192,0,0,0.298867851246738,3,0.653154181704602,0.998038120039318,0
-0.713387520399864,-1.19737839103559,"DebtCon","Other",0.411971112890511,0,1,-0.410050522209462,7,0.653154181704602,0.36939724895617,0
-0.697161437091066,1.85508957326547,"HomeImp","ProfExe",0.276133228319898,0,0,0.668212610598904,0,0.0617576766625556,-2.7902037664624e-15,0
-0.697161437091066,0.0464601615426332,"DebtCon","ProfExe",0.00445745917867192,0,0,-0.963093030073275,0,1.441682855094,0.397121377392925,1
-0.697161437091066,0.730271871088548,"missing_value","Office",0.81948476660235,0,0,1.06746661479587,0,-0.529638828379491,-0.0398197764021121,0
-0.697161437091066,-0.900113405287272,"DebtCon","Self",2.4129655530667e-16,0,1,0.00311187896758027,1,-0.135374491684793,2.56847976086008,1
-0.697161437091066,-2.64783599387711,"HomeImp","Office",2.04202572773787,0,0,1.05138779953511,0,-0.135374491684793,-2.7902037664624e-15,0
-0.697161437091066,0.187206298519117,"DebtCon","Office",-0.674731963674393,1,2,-0.0804791128566657,3,0.850286350051951,0.605564213897317,0
-0.697161437091066,-0.380445261841449,"HomeImp","Other",-0.946407732815619,0,2,0.269774372756132,0,-0.825337080900514,-0.577369200322594,0
-0.697161437091066,-0.548175178098308,"HomeImp","Other",1.49867418945541,0,1,-0.587722683387896,0,0.0617576766625556,0.534088018724094,0
-0.697161437091066,1.11997184843258,"DebtCon","Other",-0.267218309962554,0,0,0.38385581520522,0,-0.233940575858468,-0.00546002293828632,0
-0.697161437091066,0.400163324751684,"DebtCon","Other",-0.674731963674393,0,0,-0.779783511914916,2,0.948852434225625,0.983230262954805,0
-0.697161437091066,0.0433699210978235,"DebtCon","Other",-0.674731963674393,0,0,-0.0927248793995063,2,-0.431072744205816,-0.0961700765717209,0
-0.697161437091066,-0.121739760292646,"DebtCon","ProfExe",0.81948476660235,0,3,1.76120413325025,1,-0.72677099672684,-2.7902037664624e-15,1
-0.697161437091066,0.29277825395721,"HomeImp","Other",-0.267218309962554,1,0,-0.92062959204836,2,-0.233940575858468,-2.7902037664624e-15,1
-0.697161437091066,-0.275217911237249,"DebtCon","ProfExe",-0.946407732815619,0,0,-0.813450466443541,5,0.456022013357253,-2.7902037664624e-15,1
-0.697161437091066,0.300827137715332,"DebtCon","Mgr",-0.403056194533167,0,0,-0.906514877253742,0,0.16032376083623,-0.506237151862302,0
-0.697161437091066,0.129776315733566,"DebtCon","Office",0.276133228319898,0,0,-0.192669381754483,1,-0.923903165074188,0.578688083999785,0
-0.697161437091066,1.81834616417545,"HomeImp","ProfExe",-1.08224561738623,0,0,-1.22695596972014,1,-1.71243183846358,-0.732015893424972,1
-0.697161437091066,-0.161358048135256,"HomeImp","Other",1.09116053574358,0,0,0.00335689103760927,0,0.653154181704602,-1.1455657459169,0
-0.697161437091066,0.37389847601776,"DebtCon","ProfExe",0.00445745917867192,0,0,0.00233770176527728,0,-0.923903165074188,0.828495926596491,0
-0.697161437091066,-0.0787109189374201,"DebtCon","Other",-0.810569848245006,0,0,1.52084621675613,0,-1.21960141759521,0.0174460382969865,0
-0.697161437091066,-0.0173878898174704,"DebtCon","Office",-0.53889407910378,0,0,-1.002469674795,2,-0.628204912553165,-0.768876861300774,0
-0.697161437091066,-1.51936485414091,"DebtCon","ProfExe",-0.946407732815619,0,0,-0.0329665775023517,0,1.441682855094,-2.7902037664624e-15,1
-0.697161437091066,0.270874213613991,"HomeImp","Mgr",-0.53889407910378,0,0,-0.453062051692658,1,-1.31816750176889,-1.68626080074394,0
-0.697161437091066,0.463530034577367,"DebtCon","Mgr",-0.53889407910378,0,0,-0.71240555117703,1,0.456022013357253,0.918379632971786,0
-0.697161437091066,-0.357883848010207,"DebtCon","Other",-1.21808350195685,0,0,-1.42206224734398,8,-0.0368084075111188,-1.32028410214494,0
-0.697161437091066,0.116271332070434,"HomeImp","Other",-0.946407732815619,0,0,-1.0659944065992,0,-1.51529967011623,0.63361808950327,0
-0.697161437091066,-2.46868053128777,"HomeImp","Other",0.00445745917867192,2,1,1.97100414729128,1,0.0617576766625556,-2.28816629168397,0
-0.697161437091066,-0.628255123616474,"DebtCon","Other",0.81948476660235,0,0,-1.30524766140101,0,-1.02246924924786,-0.450839582670745,0
-0.697161437091066,-0.0180098554227878,"DebtCon","ProfExe",0.81948476660235,0,0,0.581277225248475,3,1.0474185183993,0.517276707049997,0
-0.681084891281676,0.525868688277727,"DebtCon","ProfExe",0.547808997461124,0,2,-0.897466337875289,0,-0.233940575858468,-2.7902037664624e-15,1
-0.681084891281676,-0.132784542841632,"DebtCon","Mgr",-0.403056194533167,0,0,-0.757551459901031,1,0.258889845009904,0.726271019978831,0
-0.681084891281676,-0.37551208097977,"HomeImp","Other",-1.08224561738623,0,1,0.14348783188229,0,-0.825337080900514,-0.502369716207176,0
-0.681084891281676,-1.63385955999635,"HomeImp","Other",-1.08224561738623,0,0,0.812100492382188,0,-1.12103533342154,0.686169801607161,0
-0.681084891281676,0.270874213613991,"HomeImp","Other",2.4129655530667e-16,0,0,-1.41433626546796,1,-1.90956400681093,-1.27840313692325,1
-0.681084891281676,0.270874213613991,"HomeImp","Other",2.4129655530667e-16,0,0,2.0036609287854,0,-1.41673358594256,0.0498509578835519,0
-0.681084891281676,-2.05719773819007,"DebtCon","ProfExe",1.3628363048848,0,1,2.6532374646239,0,-1.02246924924786,-1.35507896142049,0
-0.681084891281676,-0.152425020822061,"DebtCon","Other",-0.810569848245006,0,0,0.544807917365628,0,-1.21960141759521,0.100183739016991,0
